data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3112', 'est[0.88,0.44,0.09,58]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.13', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3112', 'est[0.89,0.17,0.52,64]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2777', 'est[0.89,0.22,0.51,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.49', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3540', 'est[0.85,0.27,0.24,52]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=4.16', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3204', 'est[0.99,0.12,0.15,65]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=4.16', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3265', 'est[0.96,0.08,0.26,64]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3021', 'est[0.94,0.19,0.30,56]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.02', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2746', 'est[0.92,0.17,0.38,62]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.77', 'le_us=2746', 'est[0.92,0.21,0.42,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2746', 'est[0.91,0.24,0.44,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.06', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3143', 'est[0.90,0.20,0.48,63]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.63', 'le_us=2746', 'est[0.90,0.24,0.48,58]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2960', 'est[0.90,0.28,0.50,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.07', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3082', 'est[0.89,0.23,0.54,63]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.65', 'le_us=2746', 'est[0.89,0.25,0.53,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.89,0.29,0.52,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.04', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2899', 'est[0.89,0.25,0.53,62]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3143', 'est[0.87,0.32,0.54,53]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.88,0.31,0.55,60]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.08', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2929', 'est[0.88,0.25,0.58,63]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3021', 'est[0.89,0.28,0.54,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2746', 'est[0.88,0.30,0.54,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.64', 'le_us=2746', 'est[0.88,0.29,0.54,60]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.61', 'le_us=2746', 'est[0.88,0.30,0.54,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2807', 'est[0.88,0.30,0.55,60]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.77', 'le_us=2838', 'est[0.87,0.31,0.55,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=4.22', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3418', 'est[0.87,0.21,0.57,65]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.87,0.23,0.56,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.16', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3234', 'est[0.87,0.17,0.58,64]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.93', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2929', 'est[0.87,0.18,0.57,61]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.91', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2746', 'est[0.88,0.19,0.56,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.25', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3418', 'est[0.88,0.12,0.57,65]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.78', 'le_us=2807', 'est[0.89,0.15,0.58,60]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.22', '5B01[4.00,4.00,0.00]=4.63', 'le_us=3326', 'est[1.04,-0.01,0.40,67]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2746', 'est[1.00,0.06,0.44,60]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=4.24', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3295', 'est[0.96,0.02,0.48,65]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.90', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2746', 'est[0.95,0.07,0.50,60]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2746', 'est[0.94,0.12,0.52,60]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=4.19', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3112', 'est[0.91,0.08,0.54,65]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.54', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3418', 'est[0.90,0.19,0.44,55]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2807', 'est[0.90,0.22,0.47,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.05', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2960', 'est[0.89,0.19,0.50,63]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.80', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3082', 'est[0.92,0.21,0.24,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.11', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2929', 'est[0.91,0.16,0.33,63]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2807', 'est[0.90,0.20,0.37,59]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.64', 'le_us=2777', 'est[0.90,0.23,0.43,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2990', 'est[0.90,0.23,0.45,61]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.89,0.24,0.47,60]']"
"['592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.63', 'le_us=762', 'est[0.94,0.32,0.10,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3082', 'est[0.94,0.33,-0.06,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2777', 'est[0.92,0.33,0.08,59]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=4.07', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3112', 'est[0.91,0.27,0.21,63]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3021', 'est[0.92,0.28,0.03,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.12', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3082', 'est[0.91,0.22,0.17,64]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.99', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2929', 'est[0.90,0.20,0.27,62]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.34', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3662', 'est[0.90,0.28,0.26,55]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.96', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2929', 'est[0.90,0.26,0.34,61]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.19', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3265', 'est[0.89,0.18,0.41,64]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3082', 'est[0.89,0.13,0.47,64]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2746', 'est[0.89,0.18,0.49,59]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3295', 'est[0.89,0.13,0.53,64]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.74', '5B01[4.00,4.00,0.00]=4.70', 'le_us=4058', 'est[0.89,0.22,0.49,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3448', 'est[0.89,0.15,0.50,64]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.16', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3265', 'est[0.89,0.10,0.52,64]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=4.14', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3082', 'est[0.89,0.08,0.54,64]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.58', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2990', 'est[0.89,0.19,0.48,55]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.49', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3326', 'est[0.86,0.27,0.27,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3082', 'est[0.87,0.19,0.33,64]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.95', '5B01[4.00,4.00,0.00]=4.64', 'le_us=2960', 'est[0.87,0.19,0.39,61]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.61', 'le_us=3082', 'est[0.88,0.20,0.42,61]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.17', '5B01[4.00,4.00,0.00]=4.63', 'le_us=793', 'est[0.87,0.28,0.46,76]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.87,0.33,0.45,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.79', 'le_us=2746', 'est[0.87,0.30,0.48,61]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2807', 'est[0.87,0.31,0.50,59]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.14', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3265', 'est[0.87,0.23,0.52,64]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.87', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2807', 'est[0.88,0.25,0.53,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.63', 'le_us=2746', 'est[0.88,0.28,0.52,58]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.88,0.27,0.53,60]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.11', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3265', 'est[0.88,0.21,0.55,64]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2746', 'est[0.88,0.24,0.55,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2746', 'est[0.88,0.26,0.55,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2807', 'est[0.88,0.25,0.55,61]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.91', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2929', 'est[0.88,0.24,0.54,61]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3021', 'est[0.88,0.27,0.54,59]']"
"['CD37[0.00,0.00,0.00]=1.12', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=3.96', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2960', 'est[0.88,0.26,0.58,59]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.77', 'le_us=2838', 'est[0.87,0.26,0.57,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3021', 'est[0.88,0.28,0.55,59]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.62', 'le_us=2777', 'est[0.88,0.31,0.55,58]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3021', 'est[0.88,0.37,0.48,55]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.14', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3112', 'est[0.88,0.28,0.51,64]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.11', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2960', 'est[0.88,0.22,0.54,64]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.87', '5B01[4.00,4.00,0.00]=4.61', 'le_us=2990', 'est[0.88,0.23,0.55,60]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=4.05', '5B01[4.00,4.00,0.00]=4.60', 'le_us=3295', 'est[0.89,0.20,0.56,62]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.15', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3265', 'est[0.88,0.15,0.57,64]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.87', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.88,0.18,0.57,60]']"
