data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.85,0.44,-0.01,56]']"
"['5B01[4.00,4.00,0.00]=1.12', '1495[0.00,4.00,0.00]=3.65', '592F[4.00,0.00,0.00]=3.18', 'CD37[0.00,0.00,0.00]=4.59', 'le_us=3082', 'est[3.42,3.43,0.58,57]']"
"['5B01[4.00,4.00,0.00]=1.19', '1495[0.00,4.00,0.00]=3.72', '592F[4.00,0.00,0.00]=3.84', 'CD37[0.00,0.00,0.00]=4.71', 'le_us=2502', 'est[3.45,3.33,0.57,57]']"
"['5B01[4.00,4.00,0.00]=1.27', '592F[4.00,0.00,0.00]=3.82', '1495[0.00,4.00,0.00]=3.71', 'CD37[0.00,0.00,0.00]=4.57', 'le_us=2716', 'est[3.29,3.42,0.28,57]']"
"['5B01[4.00,4.00,0.00]=1.26', '1495[0.00,4.00,0.00]=3.71', '592F[4.00,0.00,0.00]=3.85', 'CD37[0.00,0.00,0.00]=4.62', 'le_us=2502', 'est[3.35,3.30,0.34,55]']"
"['5B01[4.00,4.00,0.00]=1.41', '592F[4.00,0.00,0.00]=3.83', '1495[0.00,4.00,0.00]=3.70', 'CD37[0.00,0.00,0.00]=4.68', 'le_us=2594', 'est[3.38,3.37,-0.06,12]']"
"['5B01[4.00,4.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.71', 'CD37[0.00,0.00,0.00]=4.57', 'le_us=2807', 'est[3.42,3.31,-0.18,58]']"
"['5B01[4.00,4.00,0.00]=1.14', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.66', 'CD37[0.00,0.00,0.00]=4.64', 'le_us=2838', 'est[3.44,3.24,-0.21,55]']"
"['5B01[4.00,4.00,0.00]=1.15', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.66', 'CD37[0.00,0.00,0.00]=4.63', 'le_us=2838', 'est[3.45,3.20,-0.28,55]']"
"['5B01[4.00,4.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.61', 'CD37[0.00,0.00,0.00]=4.58', 'le_us=2838', 'est[3.45,3.15,-0.30,54]']"
"['5B01[4.00,4.00,0.00]=1.16', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', 'CD37[0.00,0.00,0.00]=4.58', 'le_us=3082', 'est[3.48,3.11,-0.08,57]']"
"['5B01[4.00,4.00,0.00]=1.26', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.51', 'CD37[0.00,0.00,0.00]=4.57', 'le_us=2868', 'est[3.45,3.10,-0.19,51]']"
"['5B01[4.00,4.00,0.00]=1.23', '592F[4.00,0.00,0.00]=3.23', '1495[0.00,4.00,0.00]=3.57', 'CD37[0.00,0.00,0.00]=4.68', 'le_us=2807', 'est[3.44,3.10,-0.30,52]']"
"['5B01[4.00,4.00,0.00]=1.22', '592F[4.00,0.00,0.00]=3.27', '1495[0.00,4.00,0.00]=3.69', 'CD37[0.00,0.00,0.00]=4.61', 'le_us=2624', 'est[3.46,3.12,-0.41,47]']"
"['5B01[4.00,4.00,0.00]=1.20', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.68', 'CD37[0.00,0.00,0.00]=4.57', 'le_us=2624', 'est[3.47,3.12,-0.47,54]']"
"['5B01[4.00,4.00,0.00]=1.21', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.71', 'CD37[0.00,0.00,0.00]=4.67', 'le_us=2838', 'est[3.48,3.10,-0.51,56]']"
"['5B01[4.00,4.00,0.00]=1.21', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.73', 'CD37[0.00,0.00,0.00]=4.58', 'le_us=2624', 'est[3.50,3.10,-0.54,57]']"
"['5B01[4.00,4.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.26', '1495[0.00,4.00,0.00]=3.68', 'CD37[0.00,0.00,0.00]=4.56', 'le_us=2838', 'est[3.50,3.11,-0.57,52]']"
"['5B01[4.00,4.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.71', 'CD37[0.00,0.00,0.00]=4.56', 'le_us=2807', 'est[3.51,3.10,-0.57,57]']"
"['5B01[4.00,4.00,0.00]=1.20', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.65', 'CD37[0.00,0.00,0.00]=4.67', 'le_us=2868', 'est[3.50,3.10,-0.57,56]']"
"['5B01[4.00,4.00,0.00]=1.21', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.67', 'CD37[0.00,0.00,0.00]=4.54', 'le_us=2746', 'est[3.50,3.09,-0.58,56]']"
"['5B01[4.00,4.00,0.00]=1.20', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.71', 'CD37[0.00,0.00,0.00]=4.61', 'le_us=2868', 'est[3.51,3.10,-0.60,56]']"
"['5B01[4.00,4.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.72', 'CD37[0.00,0.00,0.00]=4.56', 'le_us=2807', 'est[3.52,3.09,-0.60,57]']"
"['5B01[4.00,4.00,0.00]=1.20', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.75', 'CD37[0.00,0.00,0.00]=4.59', 'le_us=2746', 'est[3.54,3.10,-0.62,55]']"
"['5B01[4.00,4.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.70', 'CD37[0.00,0.00,0.00]=4.60', 'le_us=2960', 'est[3.54,3.10,-0.61,57]']"
"['5B01[4.00,4.00,0.00]=1.19', '592F[4.00,0.00,0.00]=3.36', '1495[0.00,4.00,0.00]=3.65', 'CD37[0.00,0.00,0.00]=4.60', 'le_us=2594', 'est[3.53,3.13,-0.65,41]']"
"['5B01[4.00,4.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.40', '1495[0.00,4.00,0.00]=3.64', 'CD37[0.00,0.00,0.00]=4.60', 'le_us=2594', 'est[3.51,3.17,-0.68,38]']"
"['5B01[4.00,4.00,0.00]=1.23', '592F[4.00,0.00,0.00]=3.40', '1495[0.00,4.00,0.00]=3.60', 'CD37[0.00,0.00,0.00]=4.53', 'le_us=2594', 'est[3.49,3.19,-0.71,35]']"
"['5B01[4.00,4.00,0.00]=1.21', '592F[4.00,0.00,0.00]=3.29', '1495[0.00,4.00,0.00]=3.60', 'CD37[0.00,0.00,0.00]=4.50', 'le_us=2777', 'est[3.48,3.18,-0.70,46]']"
"['5B01[4.00,4.00,0.00]=1.21', '592F[4.00,0.00,0.00]=3.46', '1495[0.00,4.00,0.00]=3.52', 'CD37[0.00,0.00,0.00]=4.48', 'le_us=2746', 'est[3.45,3.22,-0.72,31]']"
"['5B01[4.00,4.00,0.00]=1.24', '592F[4.00,0.00,0.00]=3.52', '1495[0.00,4.00,0.00]=3.45', 'CD37[0.00,0.00,0.00]=4.49', 'le_us=2594', 'est[3.41,3.25,-0.74,31]']"
"['5B01[4.00,4.00,0.00]=1.27', '592F[4.00,0.00,0.00]=3.46', '1495[0.00,4.00,0.00]=3.46', 'CD37[0.00,0.00,0.00]=4.51', 'le_us=2563', 'est[3.38,3.26,-0.75,33]']"
"['5B01[4.00,4.00,0.00]=1.26', '592F[4.00,0.00,0.00]=3.46', '1495[0.00,4.00,0.00]=3.43', 'CD37[0.00,0.00,0.00]=4.44', 'le_us=2594', 'est[3.36,3.27,-0.75,34]']"
"['5B01[4.00,4.00,0.00]=1.27', '592F[4.00,0.00,0.00]=3.37', '1495[0.00,4.00,0.00]=3.43', 'CD37[0.00,0.00,0.00]=4.43', 'le_us=2594', 'est[3.34,3.26,-0.73,38]']"
"['5B01[4.00,4.00,0.00]=1.27', '592F[4.00,0.00,0.00]=3.42', '1495[0.00,4.00,0.00]=3.39', 'CD37[0.00,0.00,0.00]=4.39', 'le_us=2929', 'est[3.31,3.26,-0.72,37]']"
"['5B01[4.00,4.00,0.00]=1.26', '592F[4.00,0.00,0.00]=3.38', '1495[0.00,4.00,0.00]=3.35', 'CD37[0.00,0.00,0.00]=4.38', 'le_us=2960', 'est[3.28,3.25,-0.69,41]']"
"['5B01[4.00,4.00,0.00]=1.30', '592F[4.00,0.00,0.00]=3.31', '1495[0.00,4.00,0.00]=3.33', 'CD37[0.00,0.00,0.00]=4.38', 'le_us=2838', 'est[3.26,3.23,-0.66,45]']"
"['5B01[4.00,4.00,0.00]=1.34', '592F[4.00,0.00,0.00]=3.34', '1495[0.00,4.00,0.00]=3.28', 'CD37[0.00,0.00,0.00]=4.36', 'le_us=2868', 'est[3.22,3.21,-0.64,45]']"
"['5B01[4.00,4.00,0.00]=1.36', '592F[4.00,0.00,0.00]=3.34', '1495[0.00,4.00,0.00]=3.27', 'CD37[0.00,0.00,0.00]=4.36', 'le_us=2868', 'est[3.19,3.20,-0.63,46]']"
"['5B01[4.00,4.00,0.00]=1.34', '1495[0.00,4.00,0.00]=3.23', '592F[4.00,0.00,0.00]=3.24', 'CD37[0.00,0.00,0.00]=4.31', 'le_us=3234', 'est[3.15,3.19,-0.63,48]']"
"['5B01[4.00,4.00,0.00]=1.39', '1495[0.00,4.00,0.00]=3.25', '592F[4.00,0.00,0.00]=3.34', 'CD37[0.00,0.00,0.00]=4.33', 'le_us=2868', 'est[3.14,3.18,-0.32,47]']"
"['5B01[4.00,4.00,0.00]=1.45', '1495[0.00,4.00,0.00]=3.25', '592F[4.00,0.00,0.00]=3.25', 'CD37[0.00,0.00,0.00]=4.33', 'le_us=2777', 'est[3.12,3.15,-0.10,51]']"
"['5B01[4.00,4.00,0.00]=1.44', '1495[0.00,4.00,0.00]=3.19', '592F[4.00,0.00,0.00]=3.31', 'CD37[0.00,0.00,0.00]=4.27', 'le_us=2838', 'est[3.09,3.14,0.06,51]']"
"['5B01[4.00,4.00,0.00]=1.47', '1495[0.00,4.00,0.00]=3.17', '592F[4.00,0.00,0.00]=3.26', 'CD37[0.00,0.00,0.00]=4.22', 'le_us=2838', 'est[3.06,3.12,0.17,54]']"
"['5B01[4.00,4.00,0.00]=1.48', '1495[0.00,4.00,0.00]=3.09', '592F[4.00,0.00,0.00]=3.24', 'CD37[0.00,0.00,0.00]=4.21', 'le_us=2777', 'est[3.03,3.10,0.21,59]']"
"['5B01[4.00,4.00,0.00]=1.44', '1495[0.00,4.00,0.00]=3.08', '592F[4.00,0.00,0.00]=3.26', 'CD37[0.00,0.00,0.00]=4.24', 'le_us=2838', 'est[3.00,3.09,0.22,59]']"
"['5B01[4.00,4.00,0.00]=1.50', '1495[0.00,4.00,0.00]=3.07', '592F[4.00,0.00,0.00]=3.30', 'CD37[0.00,0.00,0.00]=4.16', 'le_us=3234', 'est[2.99,3.07,0.33,54]']"
"['5B01[4.00,4.00,0.00]=1.53', '1495[0.00,4.00,0.00]=3.03', '592F[4.00,0.00,0.00]=3.33', 'CD37[0.00,0.00,0.00]=4.16', 'le_us=2868', 'est[2.95,3.08,0.36,58]']"
"['5B01[4.00,4.00,0.00]=1.58', '1495[0.00,4.00,0.00]=2.96', '592F[4.00,0.00,0.00]=3.31', 'CD37[0.00,0.00,0.00]=4.11', 'le_us=2777', 'est[2.91,3.07,0.36,62]']"
"['5B01[4.00,4.00,0.00]=1.62', '1495[0.00,4.00,0.00]=2.97', '592F[4.00,0.00,0.00]=3.35', 'CD37[0.00,0.00,0.00]=4.10', 'le_us=2868', 'est[2.88,3.07,0.40,59]']"
"['5B01[4.00,4.00,0.00]=1.68', '1495[0.00,4.00,0.00]=2.91', '592F[4.00,0.00,0.00]=3.37', 'CD37[0.00,0.00,0.00]=4.07', 'le_us=2746', 'est[2.83,3.07,0.43,61]']"
"['5B01[4.00,4.00,0.00]=1.74', '1495[0.00,4.00,0.00]=2.95', '592F[4.00,0.00,0.00]=3.33', 'CD37[0.00,0.00,0.00]=4.07', 'le_us=2777', 'est[2.80,3.06,0.48,62]']"
"['5B01[4.00,4.00,0.00]=1.69', '1495[0.00,4.00,0.00]=2.94', '592F[4.00,0.00,0.00]=3.36', 'CD37[0.00,0.00,0.00]=4.05', 'le_us=2868', 'est[2.78,3.06,0.50,61]']"
"['5B01[4.00,4.00,0.00]=1.71', '1495[0.00,4.00,0.00]=2.95', '592F[4.00,0.00,0.00]=3.42', 'CD37[0.00,0.00,0.00]=4.01', 'le_us=2838', 'est[2.77,3.07,0.55,57]']"
"['5B01[4.00,4.00,0.00]=1.79', '1495[0.00,4.00,0.00]=2.89', '592F[4.00,0.00,0.00]=3.44', 'CD37[0.00,0.00,0.00]=4.03', 'le_us=2838', 'est[2.74,3.07,0.59,59]']"
"['5B01[4.00,4.00,0.00]=1.83', '1495[0.00,4.00,0.00]=2.89', '592F[4.00,0.00,0.00]=3.50', 'CD37[0.00,0.00,0.00]=4.06', 'le_us=2838', 'est[2.71,3.08,0.65,55]']"
"['5B01[4.00,4.00,0.00]=1.82', '1495[0.00,4.00,0.00]=2.88', '592F[4.00,0.00,0.00]=3.49', 'CD37[0.00,0.00,0.00]=4.03', 'le_us=2868', 'est[2.69,3.09,0.68,57]']"
"['5B01[4.00,4.00,0.00]=1.90', '1495[0.00,4.00,0.00]=2.82', '592F[4.00,0.00,0.00]=3.52', 'CD37[0.00,0.00,0.00]=3.99', 'le_us=2838', 'est[2.65,3.09,0.72,58]']"
"['5B01[4.00,4.00,0.00]=1.93', '1495[0.00,4.00,0.00]=2.79', '592F[4.00,0.00,0.00]=3.55', 'CD37[0.00,0.00,0.00]=3.94', 'le_us=2899', 'est[2.61,3.09,0.75,58]']"
"['5B01[4.00,4.00,0.00]=1.92', '1495[0.00,4.00,0.00]=2.75', '592F[4.00,0.00,0.00]=3.48', 'CD37[0.00,0.00,0.00]=3.93', 'le_us=2807', 'est[2.58,3.08,0.74,64]']"
"['5B01[4.00,4.00,0.00]=1.93', '1495[0.00,4.00,0.00]=2.74', '592F[4.00,0.00,0.00]=3.51', 'CD37[0.00,0.00,0.00]=3.91', 'le_us=2929', 'est[2.55,3.08,0.74,63]']"
"['5B01[4.00,4.00,0.00]=1.96', '1495[0.00,4.00,0.00]=2.69', '592F[4.00,0.00,0.00]=3.52', 'CD37[0.00,0.00,0.00]=3.90', 'le_us=2777', 'est[2.52,3.08,0.73,64]']"
"['5B01[4.00,4.00,0.00]=1.95', '1495[0.00,4.00,0.00]=2.70', '592F[4.00,0.00,0.00]=3.52', 'CD37[0.00,0.00,0.00]=3.90', 'le_us=2807', 'est[2.50,3.08,0.73,64]']"
"['5B01[4.00,4.00,0.00]=2.03', '1495[0.00,4.00,0.00]=2.62', '592F[4.00,0.00,0.00]=3.51', 'CD37[0.00,0.00,0.00]=3.88', 'le_us=2777', 'est[2.46,3.07,0.71,69]']"
"['5B01[4.00,4.00,0.00]=2.03', '1495[0.00,4.00,0.00]=2.63', '592F[4.00,0.00,0.00]=3.58', 'CD37[0.00,0.00,0.00]=3.86', 'le_us=2868', 'est[2.43,3.07,0.72,65]']"
"['5B01[4.00,4.00,0.00]=2.04', '1495[0.00,4.00,0.00]=2.61', '592F[4.00,0.00,0.00]=3.50', 'CD37[0.00,0.00,0.00]=3.85', 'le_us=2807', 'est[2.41,3.06,0.70,70]']"
"['5B01[4.00,4.00,0.00]=2.06', '1495[0.00,4.00,0.00]=2.59', '592F[4.00,0.00,0.00]=3.53', 'CD37[0.00,0.00,0.00]=3.86', 'le_us=2807', 'est[2.38,3.05,0.69,70]']"
"['5B01[4.00,4.00,0.00]=2.09', '1495[0.00,4.00,0.00]=2.53', '592F[4.00,0.00,0.00]=3.61', 'CD37[0.00,0.00,0.00]=3.86', 'le_us=2838', 'est[2.35,3.06,0.69,68]']"
"['5B01[4.00,4.00,0.00]=2.10', '1495[0.00,4.00,0.00]=2.52', '592F[4.00,0.00,0.00]=3.53', 'CD37[0.00,0.00,0.00]=3.81', 'le_us=2777', 'est[2.33,3.05,0.66,74]']"
"['5B01[4.00,4.00,0.00]=2.16', '1495[0.00,4.00,0.00]=2.51', '592F[4.00,0.00,0.00]=3.56', 'CD37[0.00,0.00,0.00]=3.76', 'le_us=2807', 'est[2.29,3.04,0.66,72]']"
"['5B01[4.00,4.00,0.00]=2.22', '1495[0.00,4.00,0.00]=2.49', '592F[4.00,0.00,0.00]=3.56', 'CD37[0.00,0.00,0.00]=3.75', 'le_us=2777', 'est[2.26,3.02,0.67,73]']"
"['5B01[4.00,4.00,0.00]=2.22', '1495[0.00,4.00,0.00]=2.44', '592F[4.00,0.00,0.00]=3.58', 'CD37[0.00,0.00,0.00]=3.79', 'le_us=2807', 'est[2.23,3.01,0.66,75]']"
"['5B01[4.00,4.00,0.00]=2.23', '1495[0.00,4.00,0.00]=2.44', '592F[4.00,0.00,0.00]=3.56', 'CD37[0.00,0.00,0.00]=3.77', 'le_us=3021', 'est[2.20,3.00,0.65,76]']"
"['5B01[4.00,4.00,0.00]=2.31', '1495[0.00,4.00,0.00]=2.41', '592F[4.00,0.00,0.00]=3.53', 'CD37[0.00,0.00,0.00]=3.68', 'le_us=2868', 'est[2.16,2.97,0.63,80]']"
"['5B01[4.00,4.00,0.00]=2.24', '1495[0.00,4.00,0.00]=2.36', '592F[4.00,0.00,0.00]=3.55', 'CD37[0.00,0.00,0.00]=3.70', 'le_us=2838', 'est[2.14,2.97,0.58,82]']"
"['5B01[4.00,4.00,0.00]=2.33', '1495[0.00,4.00,0.00]=2.43', '592F[4.00,0.00,0.00]=3.56', 'CD37[0.00,0.00,0.00]=3.67', 'le_us=2777', 'est[2.12,2.95,0.61,77]']"
"['5B01[4.00,4.00,0.00]=2.37', '1495[0.00,4.00,0.00]=2.34', '592F[4.00,0.00,0.00]=3.64', 'CD37[0.00,0.00,0.00]=3.78', 'le_us=2838', 'est[2.09,2.99,0.67,67]']"
"['5B01[4.00,4.00,0.00]=2.42', '1495[0.00,4.00,0.00]=2.35', '592F[4.00,0.00,0.00]=3.66', 'CD37[0.00,0.00,0.00]=3.70', 'le_us=2777', 'est[2.05,3.00,0.71,69]']"
"['5B01[4.00,4.00,0.00]=2.45', '1495[0.00,4.00,0.00]=2.30', '592F[4.00,0.00,0.00]=3.64', 'CD37[0.00,0.00,0.00]=3.74', 'le_us=2868', 'est[2.02,3.02,0.76,65]']"
"['5B01[4.00,4.00,0.00]=2.47', '1495[0.00,4.00,0.00]=2.25', '592F[4.00,0.00,0.00]=3.72', 'CD37[0.00,0.00,0.00]=3.73', 'le_us=2868', 'est[1.98,3.04,0.79,64]']"
"['1495[0.00,4.00,0.00]=2.28', '5B01[4.00,4.00,0.00]=2.48', 'CD37[0.00,0.00,0.00]=3.67', '592F[4.00,0.00,0.00]=3.70', 'le_us=2868', 'est[1.96,3.04,0.38,67]']"
"['1495[0.00,4.00,0.00]=2.28', '5B01[4.00,4.00,0.00]=2.49', 'CD37[0.00,0.00,0.00]=3.63', '592F[4.00,0.00,0.00]=3.71', 'le_us=2777', 'est[1.93,3.03,0.08,69]']"
"['1495[0.00,4.00,0.00]=2.21', '5B01[4.00,4.00,0.00]=2.57', 'CD37[0.00,0.00,0.00]=3.58', '592F[4.00,0.00,0.00]=3.70', 'le_us=2868', 'est[1.90,3.02,-0.15,68]']"
"['1495[0.00,4.00,0.00]=2.17', '5B01[4.00,4.00,0.00]=2.57', 'CD37[0.00,0.00,0.00]=3.56', '592F[4.00,0.00,0.00]=3.71', 'le_us=2838', 'est[1.86,3.01,-0.30,69]']"
"['1495[0.00,4.00,0.00]=2.14', '5B01[4.00,4.00,0.00]=2.61', 'CD37[0.00,0.00,0.00]=3.56', '592F[4.00,0.00,0.00]=3.72', 'le_us=2838', 'est[1.83,3.01,-0.43,67]']"
"['1495[0.00,4.00,0.00]=2.12', '5B01[4.00,4.00,0.00]=2.64', 'CD37[0.00,0.00,0.00]=3.60', '592F[4.00,0.00,0.00]=3.66', 'le_us=2990', 'est[1.79,3.03,-0.54,63]']"
"['1495[0.00,4.00,0.00]=2.12', '5B01[4.00,4.00,0.00]=2.67', 'CD37[0.00,0.00,0.00]=3.58', '592F[4.00,0.00,0.00]=3.73', 'le_us=2868', 'est[1.76,3.03,-0.62,63]']"
"['1495[0.00,4.00,0.00]=2.09', '5B01[4.00,4.00,0.00]=2.68', 'CD37[0.00,0.00,0.00]=3.55', '592F[4.00,0.00,0.00]=3.77', 'le_us=2838', 'est[1.74,3.03,-0.68,64]']"
"['1495[0.00,4.00,0.00]=2.06', '5B01[4.00,4.00,0.00]=2.74', 'CD37[0.00,0.00,0.00]=3.57', '592F[4.00,0.00,0.00]=3.82', 'le_us=2868', 'est[1.70,3.04,-0.73,60]']"
"['1495[0.00,4.00,0.00]=2.00', '5B01[4.00,4.00,0.00]=2.71', 'CD37[0.00,0.00,0.00]=3.54', '592F[4.00,0.00,0.00]=3.76', 'le_us=3021', 'est[1.67,3.05,-0.75,63]']"
"['1495[0.00,4.00,0.00]=2.00', '5B01[4.00,4.00,0.00]=2.76', 'CD37[0.00,0.00,0.00]=3.52', '592F[4.00,0.00,0.00]=3.82', 'le_us=2838', 'est[1.64,3.05,-0.77,61]']"
"['1495[0.00,4.00,0.00]=1.99', '5B01[4.00,4.00,0.00]=2.76', 'CD37[0.00,0.00,0.00]=3.53', '592F[4.00,0.00,0.00]=3.84', 'le_us=2838', 'est[1.61,3.05,-0.79,61]']"
"['1495[0.00,4.00,0.00]=1.99', '5B01[4.00,4.00,0.00]=2.76', 'CD37[0.00,0.00,0.00]=3.51', '592F[4.00,0.00,0.00]=3.87', 'le_us=2838', 'est[1.60,3.05,-0.80,62]']"
"['1495[0.00,4.00,0.00]=1.93', '5B01[4.00,4.00,0.00]=2.86', 'CD37[0.00,0.00,0.00]=3.50', '592F[4.00,0.00,0.00]=3.85', 'le_us=2838', 'est[1.56,3.05,-0.81,57]']"
"['1495[0.00,4.00,0.00]=1.87', '5B01[4.00,4.00,0.00]=2.83', 'CD37[0.00,0.00,0.00]=3.39', '592F[4.00,0.00,0.00]=3.85', 'le_us=3051', 'est[1.56,3.05,-0.44,66]']"
"['1495[0.00,4.00,0.00]=1.87', '5B01[4.00,4.00,0.00]=2.87', 'CD37[0.00,0.00,0.00]=3.39', '592F[4.00,0.00,0.00]=3.93', 'le_us=2838', 'est[1.52,3.04,-0.51,63]']"
"['1495[0.00,4.00,0.00]=1.81', '5B01[4.00,4.00,0.00]=2.93', 'CD37[0.00,0.00,0.00]=3.41', '592F[4.00,0.00,0.00]=3.90', 'le_us=3021', 'est[1.48,3.04,-0.57,59]']"
"['1495[0.00,4.00,0.00]=1.81', '5B01[4.00,4.00,0.00]=2.88', 'CD37[0.00,0.00,0.00]=3.41', '592F[4.00,0.00,0.00]=3.96', 'le_us=2838', 'est[1.45,3.04,-0.60,61]']"
"['1495[0.00,4.00,0.00]=1.78', '5B01[4.00,4.00,0.00]=2.93', 'CD37[0.00,0.00,0.00]=3.41', '592F[4.00,0.00,0.00]=3.98', 'le_us=2838', 'est[1.42,3.04,-0.63,59]']"
"['1495[0.00,4.00,0.00]=1.76', '5B01[4.00,4.00,0.00]=2.95', 'CD37[0.00,0.00,0.00]=3.41', '592F[4.00,0.00,0.00]=3.97', 'le_us=2838', 'est[1.39,3.05,-0.65,58]']"
"['1495[0.00,4.00,0.00]=1.75', '5B01[4.00,4.00,0.00]=2.97', 'CD37[0.00,0.00,0.00]=3.39', '592F[4.00,0.00,0.00]=4.01', 'le_us=2899', 'est[1.36,3.05,-0.67,57]']"
"['1495[0.00,4.00,0.00]=1.76', '5B01[4.00,4.00,0.00]=3.00', 'CD37[0.00,0.00,0.00]=3.33', '592F[4.00,0.00,0.00]=3.96', 'le_us=2868', 'est[1.34,3.04,-0.68,59]']"
"['1495[0.00,4.00,0.00]=1.68', '5B01[4.00,4.00,0.00]=3.09', 'CD37[0.00,0.00,0.00]=3.36', '592F[4.00,0.00,0.00]=4.02', 'le_us=2838', 'est[1.29,3.04,-0.70,53]']"
"['1495[0.00,4.00,0.00]=1.69', '5B01[4.00,4.00,0.00]=3.01', 'CD37[0.00,0.00,0.00]=3.31', '592F[4.00,0.00,0.00]=4.06', 'le_us=2807', 'est[1.28,3.04,-0.68,60]']"
"['1495[0.00,4.00,0.00]=1.64', '5B01[4.00,4.00,0.00]=3.04', 'CD37[0.00,0.00,0.00]=3.31', '592F[4.00,0.00,0.00]=4.07', 'le_us=2838', 'est[1.25,3.03,-0.66,59]']"
"['1495[0.00,4.00,0.00]=1.63', '5B01[4.00,4.00,0.00]=3.09', 'CD37[0.00,0.00,0.00]=3.31', '592F[4.00,0.00,0.00]=4.06', 'le_us=2838', 'est[1.23,3.04,-0.66,56]']"
"['1495[0.00,4.00,0.00]=1.60', '5B01[4.00,4.00,0.00]=3.12', 'CD37[0.00,0.00,0.00]=3.36', '592F[4.00,0.00,0.00]=4.12', 'le_us=2899', 'est[1.19,3.05,-0.68,52]']"
"['1495[0.00,4.00,0.00]=1.56', '5B01[4.00,4.00,0.00]=3.14', 'CD37[0.00,0.00,0.00]=3.29', '592F[4.00,0.00,0.00]=4.16', 'le_us=2899', 'est[1.16,3.05,-0.66,54]']"
"['1495[0.00,4.00,0.00]=1.59', '5B01[4.00,4.00,0.00]=3.16', 'CD37[0.00,0.00,0.00]=3.35', '592F[4.00,0.00,0.00]=4.14', 'le_us=2868', 'est[1.14,3.06,-0.68,51]']"
"['1495[0.00,4.00,0.00]=1.55', '5B01[4.00,4.00,0.00]=3.19', 'CD37[0.00,0.00,0.00]=3.26', '592F[4.00,0.00,0.00]=4.22', 'le_us=2838', 'est[1.11,3.05,-0.67,54]']"
"['1495[0.00,4.00,0.00]=1.56', '5B01[4.00,4.00,0.00]=3.16', 'CD37[0.00,0.00,0.00]=3.18', '592F[4.00,0.00,0.00]=4.18', 'le_us=2838', 'est[1.10,3.03,-0.62,59]']"
"['1495[0.00,4.00,0.00]=1.48', '5B01[4.00,4.00,0.00]=3.22', 'CD37[0.00,0.00,0.00]=3.27', '592F[4.00,0.00,0.00]=4.21', 'le_us=2838', 'est[1.07,3.04,-0.62,52]']"
"['1495[0.00,4.00,0.00]=1.48', '5B01[4.00,4.00,0.00]=3.23', 'CD37[0.00,0.00,0.00]=3.22', '592F[4.00,0.00,0.00]=4.25', 'le_us=2868', 'est[1.04,3.03,-0.60,53]']"
"['1495[0.00,4.00,0.00]=1.47', '5B01[4.00,4.00,0.00]=3.24', 'CD37[0.00,0.00,0.00]=3.33', '592F[4.00,0.00,0.00]=4.17', 'le_us=2990', 'est[1.02,3.05,-0.61,48]']"
"['1495[0.00,4.00,0.00]=1.45', '5B01[4.00,4.00,0.00]=3.24', 'CD37[0.00,0.00,0.00]=3.27', '592F[4.00,0.00,0.00]=4.16', 'le_us=2990', 'est[0.99,3.01,-0.60,55]']"
"['1495[0.00,4.00,0.00]=1.51', '5B01[4.00,4.00,0.00]=3.21', 'CD37[0.00,0.00,0.00]=3.24', '592F[4.00,0.00,0.00]=4.22', 'le_us=2899', 'est[0.99,3.01,-0.60,53]']"
